"invoicenumber","servicedate","financialperiod","custid","custname","siteid","sitename","addr1","addr2","city","postcode","wastetype","descr","wastedescription","ewccode","disposalmode","disposalmodedesc","qty","kgs","tonnes","costs"
"0001248529","7/6/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/6/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","43.60 ","0.044 ","£15.65"
"0001248529","7/6/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","34.80 ","0.035 ","£25.20"
"0001248529","7/9/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/9/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/9/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","35.50 ","0.035 ","£31.30"
"0001248529","7/9/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","46.50 ","0.046 ","£25.20"
"0001248529","7/11/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/11/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/11/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","120.00 ","0.120 ","£31.30"
"0001248529","7/11/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","36.80 ","0.037 ","£25.20"
"0001248529","7/13/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/13/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/13/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001248529","7/13/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","41.00 ","0.041 ","£25.20"
"0001248529","7/16/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/16/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/16/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001248529","7/16/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","45.40 ","0.045 ","£25.20"
"0001248529","7/18/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/18/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/18/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","120.00 ","0.120 ","£31.30"
"0001248529","7/18/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","61.90 ","0.062 ","£35.35"
"0001248529","7/18/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","47.20 ","0.047 ","£25.20"
"0001248529","7/20/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/20/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/20/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","72.50 ","0.072 ","£31.30"
"0001248529","7/20/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","43.50 ","0.043 ","£25.20"
"0001248529","7/23/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/23/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/23/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001248529","7/23/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","45.00 ","0.045 ","£25.20"
"0001248529","7/25/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/25/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001248529","7/25/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","77.80 ","0.078 ","£31.30"
"0001248529","7/25/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","51.20 ","0.051 ","£25.20"
"0001248529","7/27/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","120.00 ","0.120 ","£31.30"
"0001248529","7/30/2018 0:00","201807","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","120.00 ","0.120 ","£31.30"
"0001258228","8/1/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/1/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/1/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","48.60 ","0.049 ","£15.65"
"0001258228","8/1/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","55.00 ","0.055 ","£35.35"
"0001258228","8/1/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","40.80 ","0.041 ","£25.20"
"0001258228","8/3/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","33.00 ","0.033 ","£15.65"
"0001258228","8/6/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/6/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/6/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","120.00 ","0.120 ","£31.30"
"0001258228","8/6/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","55.00 ","0.055 ","£35.35"
"0001258228","8/6/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","37.60 ","0.038 ","£25.20"
"0001258228","8/8/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/8/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/8/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","3","74.80 ","0.075 ","£46.95"
"0001258228","8/8/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","38.00 ","0.038 ","£25.20"
"0001258228","8/10/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","45.00 ","0.045 ","£15.65"
"0001258228","8/13/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/13/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/13/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","120.00 ","0.120 ","£31.30"
"0001258228","8/13/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","55.00 ","0.055 ","£35.35"
"0001258228","8/15/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/15/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/15/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","136.50 ","0.137 ","£31.30"
"0001258228","8/15/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","35.50 ","0.035 ","£25.20"
"0001258228","8/17/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001258228","8/20/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/20/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/20/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","3","73.00 ","0.073 ","£46.95"
"0001258228","8/20/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","2","76.50 ","0.076 ","£70.70"
"0001258228","8/22/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/22/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/22/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","45.50 ","0.045 ","£15.65"
"0001258228","8/22/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HP","770 L Bin","NON-HAZ HEALTHCARE MEDICINES TO INCINERATE","18 01 09","D10","Incineration Tonnes","1","82.00 ","0.082 ","£35.35"
"0001258228","8/22/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","36.60 ","0.037 ","£35.35"
"0001258228","8/24/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001258228","8/27/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/27/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/27/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","41.50 ","0.042 ","£15.65"
"0001258228","8/27/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","44.50 ","0.044 ","£35.35"
"0001258228","8/29/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/29/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001258228","8/29/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","96.40 ","0.096 ","£31.30"
"0001258228","8/29/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","34.80 ","0.035 ","£35.35"
"0001258228","8/31/2018 0:00","201808","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001262241","9/3/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/3/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/3/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001262241","9/3/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","55.00 ","0.055 ","£35.35"
"0001262241","9/5/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/5/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/5/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","76.00 ","0.076 ","£31.30"
"0001262241","9/5/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","45.50 ","0.045 ","£35.35"
"0001262241","9/7/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/7/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/7/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001262241","9/7/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","27.20 ","0.027 ","£25.20"
"0001262241","9/10/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/10/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/10/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","84.50 ","0.085 ","£31.30"
"0001262241","9/10/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","38.00 ","0.038 ","£25.20"
"0001262241","9/12/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/12/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/12/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001262241","9/12/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","42.60 ","0.043 ","£25.20"
"0001262241","9/14/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001262241","9/17/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/17/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/17/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","120.00 ","0.120 ","£31.30"
"0001262241","9/17/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","45.00 ","0.045 ","£25.20"
